Query,QueryPath,Custom,PCI DSS v3.2.1,OWASP Top 10 2013,FISMA 2014,NIST SP 800-53,OWASP Top 10 2017,OWASP Mobile Top 10 2016,OWASP Top 10 API,SrcFileName,Line,Column,NodeId,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Assigned To,Comment,Link,Result Status
Information Exposure Through an Error Message,Java\Cx\Java Low Visibility\Information Exposure Through an Error Message Version:3,,PCI DSS (3.2.1) - 6.5.5 - Improper error handling,A5-Security Misconfiguration,Configuration Management,SI-11 Error Handling (P2),A6-Security Misconfiguration,,API3-Excessive Data Exposure,spiracle-master/src/main/webapp/xssViaException.jsp,318,405,1,e,spiracle-master/src/main/webapp/xssViaException.jsp,319,391,3,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1061,New
Information Exposure Through an Error Message,Java\Cx\Java Low Visibility\Information Exposure Through an Error Message Version:3,,PCI DSS (3.2.1) - 6.5.5 - Improper error handling,A5-Security Misconfiguration,Configuration Management,SI-11 Error Handling (P2),A6-Security Misconfiguration,,API3-Excessive Data Exposure,spiracle-master/src/main/webapp/xssViaException.jsp,328,405,1,e,spiracle-master/src/main/webapp/xssViaException.jsp,329,391,3,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1062,New
Information Exposure Through an Error Message,Java\Cx\Java Low Visibility\Information Exposure Through an Error Message Version:3,,PCI DSS (3.2.1) - 6.5.5 - Improper error handling,A5-Security Misconfiguration,Configuration Management,SI-11 Error Handling (P2),A6-Security Misconfiguration,,API3-Excessive Data Exposure,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,54,55,1,e,spiracle-master/src/main/java/com/waratek/spiracle/deserial/XSSviaXMLDeserialization.java,54,39,3,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1063,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,53,42,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,57,16,5,error,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1070,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,53,42,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,62,15,5,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1071,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,66,40,1,"""""fileArg""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,78,14,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1072,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,67,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,78,14,5,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1073,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,68,42,1,"""""fileText""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,78,14,5,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1074,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,56,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,61,16,7,error,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1075,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,56,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,66,15,5,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1076,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/misc/GetThreadStack.java,41,54,1,"""""threadName""""",spiracle-master/src/main/java/com/waratek/spiracle/misc/GetThreadStack.java,49,32,5,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1077,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,99,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1078,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,99,52,1,getHeader,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,99,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1079,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,87,37,1,"""""arg""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,99,17,7,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1080,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,106,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1081,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,106,53,1,getHeaders,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,106,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1082,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,87,37,1,"""""arg""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,106,17,7,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1083,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,112,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1084,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,117,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1085,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,117,53,1,getPathInfo,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,117,16,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1086,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,122,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1087,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,127,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1088,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,127,56,1,getQueryString,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,127,16,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1089,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,132,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1090,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,132,55,1,getRequestURI,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,132,16,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1091,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,137,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1092,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,137,55,1,getRequestURL,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,137,16,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1093,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,142,16,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1094,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,148,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1095,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,148,56,1,getComment,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,148,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1096,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,148,17,4,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1097,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,155,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1098,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,155,53,1,getName,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,155,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1099,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,155,17,4,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1100,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,162,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1101,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,162,55,1,getDomain,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,162,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1102,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,162,17,4,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1103,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,169,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1104,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,169,53,1,getPath,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,169,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1105,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,169,17,4,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1106,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,86,40,1,"""""method""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,176,17,6,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1107,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,176,54,1,getValue,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,176,17,2,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1108,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,176,17,4,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1109,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,56,43,1,"""""connectionType""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/util/ConnectionUtil.java,37,20,7,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1110,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,99,43,1,"""""connectionType""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/util/ConnectionUtil.java,37,20,7,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1111,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,50,43,1,"""""connectionType""""",spiracle-master/src/main/java/com/waratek/spiracle/sql/util/ConnectionUtil.java,37,20,7,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1112,New
Log Forging,Java\Cx\Java Low Visibility\Log Forging Version:1,,PCI DSS (3.2.1) - 6.5.1 - Injection flaws - particularly SQL injection,,System And Information Integrity,AU-9 Protection of Audit Information (P1),A1-Injection,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,38,1,item,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,65,15,17,info,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=1113,New
